"number_of_elements,""mean_atomic_mass"",""wtd_mean_atomic_mass"",""gmean_atomic_mass"",""wtd_gmean_atomic_mass"",""entropy_atomic_mass"",""wtd_entropy_atomic_mass"",""range_atomic_mass"",""wtd_range_atomic_mass"",""std_atomic_mass"",""wtd_std_atomic_mass"",""mean_fie"",""wtd_mean_fie"",""gmean_fie"",""wtd_gmean_fie"",""entropy_fie"",""wtd_entropy_fie"",""range_fie"",""wtd_range_fie"",""std_fie"",""wtd_std_fie"",""mean_atomic_radius"",""wtd_mean_atomic_radius"",""gmean_atomic_radius"",""wtd_gmean_atomic_radius"",""entropy_atomic_radius"",""wtd_entropy_atomic_radius"",""range_atomic_radius"",""wtd_range_atomic_radius"",""std_atomic_radius"",""wtd_std_atomic_radius"",""mean_Density"",""wtd_mean_Density"",""gmean_Density"",""wtd_gmean_Density"",""entropy_Density"",""wtd_entropy_Density"",""range_Density"",""wtd_range_Density"",""std_Density"",""wtd_std_Density"",""mean_ElectronAffinity"",""wtd_mean_ElectronAffinity"",""gmean_ElectronAffinity"",""wtd_gmean_ElectronAffinity"",""entropy_ElectronAffinity"",""wtd_entropy_ElectronAffinity"",""range_ElectronAffinity"",""wtd_range_ElectronAffinity"",""std_ElectronAffinity"",""wtd_std_ElectronAffinity"",""mean_FusionHeat"",""wtd_mean_FusionHeat"",""gmean_FusionHeat"",""wtd_gmean_FusionHeat"",""entropy_FusionHeat"",""wtd_entropy_FusionHeat"",""range_FusionHeat"",""wtd_range_FusionHeat"",""std_FusionHeat"",""wtd_std_FusionHeat"",""mean_ThermalConductivity"",""wtd_mean_ThermalConductivity"",""gmean_ThermalConductivity"",""wtd_gmean_ThermalConductivity"",""entropy_ThermalConductivity"",""wtd_entropy_ThermalConductivity"",""range_ThermalConductivity"",""wtd_range_ThermalConductivity"",""std_ThermalConductivity"",""wtd_std_ThermalConductivity"",""mean_Valence"",""wtd_mean_Valence"",""gmean_Valence"",""wtd_gmean_Valence"",""entropy_Valence"",""wtd_entropy_Valence"",""range_Valence"",""wtd_range_Valence"",""std_Valence"",""wtd_std_Valence"",""critical_temp"""
4,90.2786,89.5594857142857,66.9899873428582,73.2159307343704,1.17805955801262,1.17790607100024,128.2426,33.0270285714286,53.2860956008225,46.5011937289303,773.025,727.2,714.946183650756,688.97300945824,1.30457766069587,1.27816382294981,810.6,228.171428571429,325.570463763223,262.153085047649,163,169.371428571429,138.006405771147,151.735122960922,1.25775303954432,1.19212565284281,205,58.2,76.6452868740146,66.2372729400193,4870.35725,5944.48985714286,749.188915504209,1936.0211544173,1.03449529359397,0.892031203223726,8958.571,3839.79585714286,3422.72855597441,3265.19271823099,82.3375,84.5442857142857,60.7214928257155,62.7751096386596,1.1640132003214,1.02509019874658,127.05,47.4128571428571,51.12571973821,49.2986391748271,7.1055,8.92028571428571,3.58503294864781,5.80237176221035,1.09822611287521,0.92155323915073,12.878,5.58257142857143,4.58575956085794,4.36824259250088,108.756645,178.975225714286,7.55238461047956,26.5352664079931,0.336261915781173,0.203064290831207,399.97342,171.424774285714,168.301046773239,191.499750380344,2.25,2.17142857142857,2.21336383940064,2.14396192632526,1.36892236074022,1.31606023944334,1,0.571428571428571,0.433012701892219,0.376883027379226,60
4,90.2786,89.4409428571429,66.9899873428582,73.1542952795026,1.17805955801262,1.16609384398637,128.2426,35.3812057142857,53.2860956008225,46.3702733085034,773.025,726.702857142857,714.946183650756,688.310643604405,1.30457766069587,1.27244070465624,810.6,237.282857142857,325.570463763223,262.550931642077,163,170.177142857143,138.006405771147,152.27064155512,1.25775303954432,1.17643889309643,205,62.5371428571429,76.6452868740146,66.9598390752217,4870.35725,5884.48985714286,749.188915504209,1913.199229321,1.03449529359397,0.886413917629683,8958.571,3839.79585714286,3422.72855597441,3277.19731936389,82.3375,83.9262857142857,60.7214928257155,61.4927399215233,1.1640132003214,1.01790166129358,127.05,47.148,51.12571973821,49.9309076387827,7.1055,8.93571428571429,3.58503294864781,5.81425524464707,1.09822611287521,0.91414245907254,12.878,5.58257142857143,4.58575956085794,4.36337280140967,108.756645,178.992368571429,7.55238461047956,26.5612799576601,0.336261915781173,0.202501181203942,399.97342,171.424774285714,168.301046773239,191.485293974247,2.25,2.15428571428571,2.21336383940064,2.12911128248303,1.36892236074022,1.31334796650577,1,0.571428571428571,0.433012701892219,0.361222414383522,86
4,90.2786,89.6780285714286,66.9899873428582,73.2776181196037,1.17805955801262,1.18517547973512,128.2426,30.6728514285714,53.2860956008225,46.6314452371761,773.025,727.697142857143,714.946183650756,689.636012711087,1.30457766069587,1.28183563464211,810.6,219.06,325.570463763223,261.753689547706,163,168.565714285714,138.006405771147,151.201487724946,1.25775303954432,1.20417003336518,205,55.2857142857143,76.6452868740146,65.4968262823568,4870.35725,6004.48985714286,749.188915504209,1959.11531476078,1.03449529359397,0.894963811386148,8958.571,3839.79585714286,3422.72855597441,3252.03700845048,82.3375,85.1622857142857,60.7214928257155,64.0842218963548,1.1640132003214,1.03098155115512,127.05,47.6777142857143,51.12571973821,48.6503058916071,7.1055,8.90485714285714,3.58503294864781,5.79051256786367,1.09822611287521,0.926596089415135,12.878,5.58257142857143,4.58575956085794,4.37305252748732,108.756645,178.958082857143,7.55238461047956,26.5092783354404,0.336261915781173,0.203349361219818,399.97342,171.424774285714,168.301046773239,191.514204160709,2.25,2.18857142857143,2.21336383940064,2.1589161540545,1.36892236074022,1.31539289870543,1,0.571428571428571,0.433012701892219,0.39116779634571,20
5,80.34765,81.5956671428571,65.3421898346016,68.3502469491698,1.46278066889013,1.1343262635736,121.3276,38.8250285714286,39.9665542847266,40.6062270377462,772.16,738.099142857143,729.898173296926,702.170594767987,1.54914452837229,1.30519509330841,810.6,313.158,282.232433288593,255.488785997926,169.6,171.764285714286,147.966651071842,153.433619708221,1.5071230346556,1.19193615941558,205,71.4714285714286,70.0873740412637,67.8995698192017,5444.6858,5487.57557142857,1156.18798760199,1781.12619660826,1.29485816381883,0.854379170545269,10278.571,3801.39585714286,3743.15024380355,3283.10154921191,76.47,80.4007142857143,57.016925592642,56.3173611072925,1.38208749638531,0.978440230110755,127.05,50.5572857142857,49.0661349608872,52.5891318164132,13.7444,9.65842857142857,6.25150124263461,6.25671091040069,1.22153500625091,1.04406094377293,35.778,5.52642857142857,11.9756137813475,4.68392824628287,114.805316,177.885225714286,13.5229125309168,26.45850862885,0.808380884488701,0.225246264240386,399.97342,169.710488571429,151.018341798072,190.9429817715,3,2.16,2.70192007704123,2.12926980376406,1.49436508345339,1.36006617453498,4,0.822857142857143,1.54919333848297,0.431078382000967,76
5,80.34765,81.7345842857143,65.3421898346016,68.4710896874284,1.46278066889013,1.15336832295837,121.3276,38.4137714285714,39.9665542847266,40.599684976105,772.16,737.841142857143,729.898173296926,701.917084553217,1.54914452837229,1.32240936162944,810.6,307.030285714286,282.232433288593,255.512081836472,169.6,171.957142857143,147.966651071842,153.611458221246,1.5071230346556,1.21038373427601,205,70.6571428571428,70.0873740412637,67.8871828244237,5444.6858,5493.23271428571,1156.18798760199,1782.17556374647,1.29485816381883,0.88649606256047,10278.571,3762.99585714286,3743.15024380355,3290.20959968357,76.47,80.2014285714286,57.016925592642,56.199041925014,1.38208749638531,0.998137682304167,127.05,49.7288571428571,49.0661349608872,52.527141264186,13.7444,9.75657142857143,6.25150124263461,6.28387664809769,1.22153500625091,1.08970904901924,35.778,5.47028571428571,11.9756137813475,4.9852336485477,114.805316,176.766654285714,13.5229125309168,26.3389237110055,0.808380884488701,0.24409096780513,399.97342,167.996202857143,151.018341798072,190.402247223736,3,2.17714285714286,2.70192007704123,2.13931876489304,1.49436508345339,1.39345977187751,4,0.788571428571428,1.54919333848297,0.498618499619965,63
5,80.34765,81.94296,65.3421898346016,68.652754504856,1.46278066889013,1.17714008934819,121.3276,37.7968857142857,39.9665542847266,40.588978450298,772.16,737.454142857143,729.898173296926,701.536990833489,1.54914452837229,1.34451350102777,810.6,297.838714285714,282.232433288593,255.546533218472,169.6,172.246428571429,147.966651071842,153.878602550197,1.5071230346556,1.23356663512194,205,69.4357142857143,70.0873740412637,67.8675705333707,5444.6858,5501.71842857143,1156.18798760199,1783.75077377596,1.29485816381883,0.927057050728919,10278.571,3705.39585714286,3743.15024380355,3300.82479673238,76.47,79.9025,57.016925592642,56.0220290778228,1.38208749638531,1.02413866722551,127.05,48.4862142857143,49.0661349608872,52.4325978297716,13.7444,9.90378571428571,6.25150124263461,6.32484657032055,1.22153500625091,1.14224723903954,35.778,5.38607142857143,11.9756137813475,5.40245226961888,114.805316,175.088797142857,13.5229125309168,26.1605589886847,0.808380884488701,0.269571178328698,399.97342,165.424774285714,151.018341798072,189.575879083498,3,2.20285714285714,2.70192007704123,2.15448119924456,1.49436508345339,1.43188895436511,4,0.737142857142857,1.54919333848297,0.584556346684372,52.5
5,80.34765,82.1513357142857,65.3421898346016,68.8349013082729,1.46278066889013,1.19739565247403,121.3276,37.18,39.9665542847266,40.5771990438219,772.16,737.067142857143,729.898173296926,701.157102937553,1.54914452837229,1.36389563412091,810.6,288.647142857143,282.232433288593,255.580393961569,169.6,172.535714285714,147.966651071842,154.146211467488,1.5071230346556,1.25345619325644,205,68.2142857142857,70.0873740412637,67.8467191242021,5444.6858,5510.20414285714,1156.18798760199,1785.32737608503,1.29485816381883,0.962022799380971,10278.571,3647.79585714286,3743.15024380355,3311.38422006613,76.47,79.6035714285714,57.016925592642,55.8455737765789,1.38208749638531,1.0475739526098,127.05,47.2435714285714,49.0661349608872,52.3361762492041,13.7444,10.051,6.25150124263461,6.36608361021948,1.22153500625091,1.18313909662772,35.778,5.30185714285714,11.9756137813475,5.78593833604986,114.805316,173.41094,13.5229125309168,25.9834021355433,0.808380884488701,0.293125165032793,399.97342,162.853345714286,151.018341798072,188.730977063995,3,2.22857142857143,2.70192007704123,2.1697510974389,1.49436508345339,1.46181313194122,4,0.685714285714286,1.54919333848297,0.658383921245881,50
5,74.23165,81.46461,60.5152205498845,68.2379378166369,1.45374713602643,1.12735260225039,121.3276,38.9560857142857,39.4458745649529,40.6090030516418,816.36,739.046285714286,771.891022146416,703.012776384436,1.55250636371223,1.31041944357663,810.6,312.210857142857,282.395259167005,255.698997764232,160,171.558571428571,139.595298984601,153.242255948568,1.50121758487734,1.18678297842221,205,71.6771428571429,69.9228145886591,67.9167199966403,4816.6858,5474.11842857143,1074.9034884109,1778.34609053681,1.32221306724433,0.844200870888114,8958.571,3801.39585714286,3084.72934185263,3269.83874770309,62.09,80.0925714285714,26.1868243919949,55.3861443472728,1.13042757181707,0.957348976013935,141,50.8654285714286,57.6447430387195,52.8393011386064,8.0144,9.53564285714286,4.54968458544814,6.21425229171595,1.38465705322041,0.996691735704566,12.878,5.52664285714286,4.43821466808445,4.3558214922617,111.005316,177.803797142857,13.1311731511324,26.4418470362312,0.785623847019654,0.222706668085429,399.97342,169.710488571429,150.600199073704,190.963597412689,2.2,2.14285714285714,2.1689435423954,2.1192680453341,1.59416669911802,1.33192644904601,1,0.84,0.4,0.349927106111883,79
5,74.23165,81.47247,60.5152205498845,68.2462591649778,1.45374713602643,1.14171071671312,121.3276,38.6758857142857,39.4458745649529,40.605711442597,816.36,739.735428571429,771.891022146416,703.601849412897,1.55250636371223,1.33103000890046,810.6,305.136,282.395259167005,255.930698882589,160,171.545714285714,139.595298984601,153.228526045623,1.50121758487734,1.20178200436235,205,71.0685714285714,69.9228145886591,67.9220302694079,4816.6858,5466.31842857143,1074.9034884109,1776.61641769282,1.32221306724433,0.869682335001119,8958.571,3762.99585714286,3084.72934185263,3263.67903499505,62.09,79.5851428571429,26.1868243919949,54.3558867302784,1.13042757181707,0.961240485236313,141,50.3451428571429,57.6447430387195,53.0227776591709,8.0144,9.511,4.54968458544814,6.19888009143567,1.38465705322041,1.01370250018196,12.878,5.47028571428571,4.43821466808445,4.35184996787081,111.005316,176.603797142857,13.1311731511324,26.3057615818722,0.785623847019654,0.239639865063454,399.97342,167.996202857143,150.600199073704,190.442601982693,2.2,2.14285714285714,2.1689435423954,2.1192680453341,1.59416669911802,1.34874148061596,1,0.822857142857143,0.4,0.349927106111883,62
5,74.23165,81.48426,60.5152205498845,68.2587430901947,1.45374713602643,1.16001871464623,121.3276,38.2555857142857,39.4458745649529,40.6007706756012,816.36,740.769142857143,771.891022146416,704.486384584629,1.55250636371223,1.35697729508117,810.6,294.523714285714,282.395259167005,256.27438312839,160,171.526428571429,139.595298984601,153.207933497693,1.50121758487734,1.2209549772658,205,70.1557142857143,69.9228145886591,67.9299903374415,4816.6858,5454.61842857143,1074.9034884109,1774.02506228753,1.32221306724433,0.902754921723579,8958.571,3705.39585714286,3084.72934185263,3254.38255352606,62.09,78.824,26.1868243919949,52.8463215060819,1.13042757181707,0.967048847098358,141,49.5647142857143,57.6447430387195,53.2877490182178,8.0144,9.47403571428571,4.54968458544814,6.17589306077821,1.38465705322041,1.03622829385252,12.878,5.38607142857143,4.43821466808445,4.34562386596433,111.005316,174.803797142857,13.1311731511324,26.1029454793072,0.785623847019654,0.262671604828535,399.97342,165.424774285714,150.600199073704,189.644188731563,2.2,2.14285714285714,2.1689435423954,2.1192680453341,1.59416669911802,1.37021162691922,1,0.797142857142857,0.4,0.349927106111883,52
5,74.23165,81.49605,60.5152205498845,68.2712292990296,1.45374713602643,1.1759600572912,121.3276,37.8352857142857,39.4458745649529,40.5958258831848,816.36,741.802857142857,771.891022146416,705.372031752402,1.55250636371223,1.3792782577614,810.6,283.911428571429,282.395259167005,256.61344301243,160,171.507142857143,139.595298984601,153.187343717217,1.50121758487734,1.23769116130883,205,69.2428571428571,69.9228145886591,67.9379439981361,4816.6858,5442.91842857143,1074.9034884109,1771.437486608,1.32221306724433,0.932075999287489,8958.571,3647.79585714286,3084.72934185263,3245.01725510411,62.09,78.0628571428571,26.1868243919949,51.3786797478278,1.13042757181707,0.972856450257982,141,48.7842857142857,57.6447430387195,53.5405898666171,8.0144,9.43707142857143,4.54968458544814,6.15299127190164,1.38465705322041,1.05659027316935,12.878,5.30185714285714,4.43821466808445,4.33907394603776,111.005316,173.003797142857,13.1311731511324,25.9016930787218,0.785623847019654,0.284084410902089,399.97342,162.853345714286,150.600199073704,188.825241928527,2.2,2.14285714285714,2.1689435423954,2.1192680453341,1.59416669911802,1.38893193264242,1,0.771428571428571,0.4,0.349927106111883,38
5,66.55195772,81.3000451654286,50.6977843160947,67.9795927669328,1.3836862714278,1.11738935614205,121.3276,39.1206505488571,43.907215928552,40.7514049583467,750.64,737.638,705.366436731606,701.656378993131,1.54199659612613,1.30250380628813,810.6,313.619142857143,292.006099936286,255.681604984458,155.2,171.455714285714,134.52082613918,153.12071141523,1.49187332206461,1.1840568904843,205,71.78,71.7924787146954,67.9795518324955,3928.6858,5455.08985714286,884.91709056393,1770.94991847523,1.27614721403569,0.827633609688592,8958.571,3801.39585714286,2922.93090805899,3273.00649459268,70.59,80.2747142857143,51.4701127180447,56.1939841966249,1.34352118279876,0.970908484285989,127.05,50.6832857142857,50.8122662356246,52.640948787081,8.6844,9.55,4.9045659331416,6.22426200877516,1.39642277844297,1.00348299226836,12.878,5.52642857142857,4.53905865130646,4.35411437608155,134.005316,178.296654285714,15.0203776250529,26.5181199777001,0.866222799125826,0.237221558381714,399.97342,169.710488571429,158.777125005586,190.962177332184,2.4,2.14714285714286,2.35215804504935,2.12295391509046,1.58902691517397,1.33985886117872,1,0.835714285714286,0.489897948556636,0.354248269910657,81
5,66.55195772,81.1433403308571,50.6977843160947,67.7304842565518,1.3836862714278,1.12461920384935,121.3276,39.0050153834286,43.907215928552,40.8894432215713,750.64,736.918857142857,705.366436731606,700.889400742452,1.54199659612613,1.31791141185767,810.6,307.952571428571,292.006099936286,255.895778536848,155.2,171.34,134.52082613918,152.985555153527,1.49187332206461,1.19717681125555,205,71.2742857142857,71.7924787146954,68.0474317768758,3928.6858,5428.26128571429,884.91709056393,1761.86919193633,1.27614721403569,0.841444561519858,8958.571,3762.99585714286,2922.93090805899,3269.82188112855,70.59,79.9494285714286,51.4701127180447,55.9530762370612,1.34352118279876,0.98527009202597,127.05,49.9808571428571,50.8122662356246,52.6295903973017,8.6844,9.53971428571429,4.9045659331416,6.21886608691073,1.39642277844297,1.02515658703746,12.878,5.47028571428571,4.53905865130646,4.34854726856438,134.005316,177.589511428571,15.0203776250529,26.4577412541819,0.866222799125826,0.264814111440137,399.97342,167.996202857143,158.777125005586,190.444689653462,2.4,2.15142857142857,2.35215804504935,2.12664619537894,1.58902691517397,1.36175014305029,1,0.814285714285714,0.489897948556636,0.358466119994168,58
5,66.55195772,80.9331218244635,50.6977843160947,67.3641469765167,1.3836862714278,1.13415518460408,121.3276,38.8871156576538,43.907215928552,41.1186443292265,750.64,735.827038626609,705.366436731606,699.6777668025,1.54199659612613,1.33858416558735,810.6,298.81530758226,292.006099936286,256.395889651699,155.2,171.203862660944,134.52082613918,152.794473005412,1.49187332206461,1.21430511664156,205,70.6165951359084,71.7924787146954,68.1902943010816,3928.6858,5382.90829756795,884.91709056393,1744.25288751593,1.27614721403569,0.861511014661191,8958.571,3697.87854077253,2922.93090805899,3264.16133116738,70.59,79.4036480686695,51.4701127180447,55.5325547047939,1.34352118279876,1.00591001791038,127.05,48.8256795422031,50.8122662356246,52.6241402486177,8.6844,9.51917024320458,4.9045659331416,6.20415323262,1.39642277844297,1.05418089308681,12.878,5.37503576537911,4.53905865130646,4.34113167321696,134.005316,176.209095851216,15.0203776250529,26.2650523167974,0.866222799125826,0.301985433511301,399.97342,165.089187410587,158.777125005586,189.607909543351,2.4,2.15808297567954,2.35215804504935,2.13239190844751,1.58902691517397,1.38944869862661,1,0.780400572246066,0.489897948556636,0.364818788551033,42
5,66.55195772,80.6732258271429,50.6977843160947,66.9886224465759,1.3836862714278,1.14270536556872,121.3276,38.6581098871429,43.907215928552,41.2972223373535,750.64,734.761428571428,705.366436731606,698.593492613917,1.54199659612613,1.35562953418942,810.6,290.952857142857,292.006099936286,256.525130371753,155.2,170.992857142857,134.52082613918,152.580801743936,1.49187332206461,1.22902207020853,205,69.7571428571429,71.7924787146954,68.2494894202326,3928.6858,5347.77557142857,884.91709056393,1734.90543264635,1.27614721403569,0.878001633829756,8958.571,3647.79585714286,2922.93090805899,3258.92447432461,70.59,78.9735714285714,51.4701127180447,55.2365314131417,1.34352118279876,1.02279021166237,127.05,47.8735714285714,50.8122662356246,52.5834284198716,8.6844,9.50885714285714,4.9045659331416,6.20270637201542,1.39642277844297,1.07803558372252,12.878,5.30185714285714,4.53905865130646,4.3316564772307,134.005316,175.468082857143,15.0203776250529,26.2774286849261,0.866222799125826,0.334059482975883,399.97342,162.853345714286,158.777125005586,188.867835118169,2.4,2.16428571428571,2.35215804504935,2.13776161102719,1.58902691517397,1.41181984516352,1,0.75,0.489897948556636,0.370534638552655,33
5,88.936744,81.4680247857143,70.3589754653339,68.2351875311571,1.44582439252613,1.16495094106696,122.90607,37.2631966428571,46.4823352229548,40.6280180707991,743.42,738.632857142857,696.313849401554,702.795618537901,1.53852655655114,1.30665833416276,810.6,315.420714285714,296.615154029594,255.231249330277,170.6,171.157142857143,148.737352419316,152.971206886538,1.50699778198989,1.207710890889,205,69.0857142857143,70.4062497225921,67.5895460459225,4617.8858,5500.747,1043.15379207048,1787.2143838817,1.32454830505054,0.846921575228456,8958.571,3839.79585714286,2958.0214919041,3272.15359262232,71.69,80.8432142857143,52.6969674774445,56.9072577088472,1.35405196166708,0.974643707715438,127.05,51.0321428571429,50.2814916246525,52.4269495893076,7.8044,9.54814285714286,4.41155737208488,6.21904156260893,1.37461505205449,0.997718430785363,12.878,5.58257142857143,4.4892312749512,4.36634138867416,89.605316,178.968082857143,8.41891159935983,26.5169276398472,0.457810241617619,0.203890666096121,399.97342,171.424774285714,155.329609173008,191.506146091439,2.4,2.15,2.35215804504935,2.12541472231361,1.58902691517397,1.3521800774415,1,0.835714285714286,0.489897948556636,0.357071421427142,91
5,88.936744,81.4905743571428,70.3589754653339,68.2463289918151,1.44582439252613,1.23736482457383,122.90607,34.0079357142857,46.4823352229548,40.6594408422332,743.42,739.184285714286,696.313849401554,703.539051824576,1.53852655655114,1.33743334111722,810.6,307.690714285714,296.615154029594,254.761753204672,170.6,170.328571428571,148.737352419316,152.403233047986,1.50699778198989,1.26230717108895,205,62.6857142857143,70.4062497225921,66.9334896805503,4617.8858,5538.40414285714,1043.15379207048,1801.57421489427,1.32454830505054,0.891621074435482,8958.571,3839.79585714286,2958.0214919041,3264.18498457602,71.69,81.3296428571429,52.6969674774445,57.8617561998236,1.35405196166708,1.00240004916951,127.05,50.325,50.2814916246525,51.9739652877245,7.8044,9.52385714285714,4.41155737208488,6.19785375590467,1.37461505205449,1.02699776377735,12.878,5.58257142857143,4.4892312749512,4.37959228136826,89.605316,178.896654285714,8.41891159935983,26.3939394230033,0.457810241617619,0.205975675541202,399.97342,171.424774285714,155.329609173008,191.567093917562,2.4,2.16428571428571,2.35215804504935,2.13776161102719,1.58902691517397,1.4035324783646,1,0.792857142857143,0.489897948556636,0.370534638552655,88
5,88.936744,81.5131239285714,70.3589754653339,68.2574722716539,1.44582439252613,1.2907205281291,122.90607,32.0461214285714,46.4823352229548,40.6908268517439,743.42,739.735714285714,696.313849401554,704.283271531993,1.53852655655114,1.36003337732277,810.6,299.960714285714,296.615154029594,254.290194483004,170.6,169.5,148.737352419316,151.837368065655,1.50699778198989,1.30434720828582,205,56.3928571428571,70.4062497225921,66.2605786702341,4617.8858,5576.06128571429,1043.15379207048,1816.04942364135,1.32454830505054,0.92381723928594,8958.571,3839.79585714286,2958.0214919041,3255.76135067293,71.69,81.8160714285714,52.6969674774445,58.8322643775422,1.35405196166708,1.02342594325789,127.05,49.6178571428571,50.2814916246525,51.5124049788901,7.8044,9.49957142857143,4.41155737208488,6.17673813446376,1.37461505205449,1.04888784099559,12.878,5.58257142857143,4.4892312749512,4.39266893673483,89.605316,178.825225714286,8.41891159935983,26.2715216380618,0.457810241617619,0.207228950797977,399.97342,171.424774285714,155.329609173008,191.627995734347,2.4,2.17857142857143,2.35215804504935,2.1501802248772,1.58902691517397,1.43922888810998,1,0.75,0.489897948556636,0.382993046241557,76
5,88.936744,81.5356735,70.3589754653339,68.2686173709706,1.44582439252613,1.33265839907916,122.90607,30.0843071428571,46.4823352229548,40.7221761843323,743.42,740.287142857143,696.313849401554,705.028278492045,1.53852655655114,1.37774993762636,810.6,292.230714285714,296.615154029594,253.816561669153,170.6,168.671428571429,148.737352419316,151.273604109476,1.50699778198989,1.33880439978811,205,55.2857142857143,70.4062497225921,65.5702941078333,4617.8858,5613.71842857143,1043.15379207048,1830.64093715486,1.32454830505054,0.948681442491619,8958.571,3839.79585714286,2958.0214919041,3246.8791493869,71.69,82.3025,52.6969674774445,59.8190507705255,1.35405196166708,1.04055024222306,127.05,48.9107142857143,50.2814916246525,51.0420360112973,7.8044,9.47528571428571,4.41155737208488,6.15569445235642,1.37461505205449,1.06629930420628,12.878,5.58257142857143,4.4892312749512,4.40557290629188,89.605316,178.753797142857,8.41891159935983,26.1496716393015,0.457810241617619,0.207973706258398,399.97342,171.424774285714,155.329609173008,191.688851585647,2.4,2.19285714285714,2.35215804504935,2.16267098052691,1.58902691517397,1.46571730720392,1,0.707142857142857,0.489897948556636,0.394541842275471,64
4,76.4445625,51.2456653846154,59.3566724745425,34.93526616493,1.1995407452483,1.29188813799544,121.3276,14.2883192307692,43.8233541228786,44.1921252152174,794,1003.62307692308,741.629348855485,937.559192443233,1.31500430814302,0.890516212329374,810.6,659.715384615385,311.743492313793,342.396001400641,164.5,114.538461538462,139.000513752081,89.6851907721419,1.25670056650299,1.339742693422,205,22.6153846153846,77.5258021564434,79.2353994166121,4235.85725,2952.46176923077,669.556587809389,66.3421689582226,1.01540712310099,0.812798145814768,8958.571,2066.92284615385,3194.93894591629,3639.1292471846,77.2375,109.169230769231,53.5279646494387,86.5393772975223,1.10518217403612,0.762761032074798,127.05,74.3538461538461,54.8307552268797,49.4457143606911,8.1805,5.25030769230769,4.03556899860879,1.33691977973836,1.11209819664271,1.04292735932209,12.878,2.90353846153846,4.9481552875794,5.64855656694176,108.756645,96.3989276923077,7.55238461047956,1.09629540931362,0.336261915781173,0.203148213514574,399.97342,92.29338,168.301046773239,166.440382618967,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,92.5
4,90.2786,55.5022923076923,66.9899873428582,36.2602102293467,1.17805955801262,1.3303223985855,128.2426,12.5121692307692,53.2860956008225,49.9097296697588,773.025,997.169230769231,714.946183650756,927.047992066902,1.30457766069587,0.876071594490036,810.6,666.169230769231,325.570463763223,350.351125816582,163,114.076923076923,138.006405771147,89.487342298876,1.25775303954432,1.33722698225841,205,23.0769230769231,76.6452868740146,78.6818926862235,4870.35725,3147.69253846154,749.188915504209,68.6762066183695,1.03449529359397,0.882746920256712,8958.571,2066.92284615385,3422.72855597441,3780.73584796728,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003214,0.802321609327215,127.05,74.3538461538461,51.12571973821,47.2166412720955,7.1055,4.91953846153846,3.58503294864781,1.28909934277626,1.09822611287521,0.980219467343797,12.878,2.90353846153846,4.58575956085794,5.39915111013381,108.756645,96.3989276923077,7.55238461047956,1.09629540931362,0.336261915781173,0.203148213514574,399.97342,92.29338,168.301046773239,166.440382618967,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,67
4,91.8081,55.9729076923077,67.689302836414,36.3762607892995,1.17351398827351,1.33253260982635,134.3606,12.5121692307692,54.8771367304272,50.765770014093,775.175,997.830769230769,717.820867453222,928.193325849499,1.30582484297686,0.877603322173959,810.6,665.507692307692,323.992958063906,349.478249316838,171,116.538461538462,143.079258066457,90.486842921788,1.25048423025934,1.34934045506262,205,20.6153846153846,82.1857651908163,81.9517826197589,4956.10725,3174.07715384615,758.189874542393,68.9290331627275,1.03401612116771,0.889909315738012,8958.571,2066.92284615385,3479.09164682503,3808.69115589495,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003214,0.802321609327215,127.05,74.3538461538461,51.12571973821,47.2166412720955,7.4555,5.02723076923077,3.75001751098846,1.30706967575106,1.10857252311689,1.00455532949615,12.878,2.90353846153846,4.62523953433765,5.45523988267379,107.756645,96.0912353846154,7.06248773046785,1.07390441706157,0.308147989812345,0.189623799742097,399.97342,92.29338,168.854243757651,166.590509752515,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,76
